worker_id,shift,date,shift_hours,utilization
W0023,Evening,2025-03-03,6.0,0.75
W0023,Evening,2025-04-21,9.0,1.125
W0023,Morning,2025-02-17,10.0,1.25
W0023,Morning,2025-03-04,8.0,1.0
W0023,Morning,2025-05-01,7.0,0.875
W0023,Morning,2025-05-18,8.0,1.0
W0023,Morning,2025-05-22,6.0,0.75
W0023,Morning,2025-05-23,7.0,0.875
W0023,Night,2025-01-02,10.0,1.25
W0023,Night,2025-01-04,7.0,0.875
W0023,Night,2025-01-05,8.0,1.0
W0023,Night,2025-01-10,6.0,0.75
W0023,Night,2025-01-11,10.0,1.25
W0023,Night,2025-01-26,8.0,1.0
W0023,Night,2025-01-30,7.0,0.875
W0023,Night,2025-01-31,8.0,1.0
W0023,Night,2025-02-20,6.0,0.75
W0023,Night,2025-04-02,10.0,1.25
W0023,Night,2025-04-22,7.0,0.875
W0023,Night,2025-05-07,9.0,1.125
W0023,Night,2025-05-12,8.0,1.0
W0023,Night,2025-05-13,8.0,1.0
W0023,Night,2025-05-28,10.0,1.25
W0024,Evening,2025-01-05,8.0,1.0
W0024,Evening,2025-01-30,8.0,1.0
W0024,Evening,2025-03-14,9.0,1.125
W0024,Evening,2025-03-31,9.0,1.125
W0024,Evening,2025-04-26,6.0,0.75
W0024,Evening,2025-05-13,18.0,2.25
W0024,Evening,2025-05-21,6.0,0.75
W0024,Evening,2025-05-25,6.0,0.75
W0024,Morning,2025-02-17,10.0,1.25
W0024,Morning,2025-02-21,8.0,1.0
W0024,Morning,2025-03-19,10.0,1.25
W0024,Morning,2025-04-09,10.0,1.25
W0024,Morning,2025-04-15,9.0,1.125
W0024,Night,2025-01-10,9.0,1.125
W0024,Night,2025-02-02,10.0,1.25
W0024,Night,2025-03-18,6.0,0.75
W0024,Night,2025-04-15,10.0,1.25
W0024,Night,2025-04-24,8.0,1.0
W0024,Night,2025-05-21,9.0,1.125
W0024,Night,2025-06-10,8.0,1.0
W0024,Night,2025-06-14,10.0,1.25
W0024,Night,2025-06-16,8.0,1.0
W0025,Evening,2025-01-03,10.0,1.25
W0025,Evening,2025-01-10,8.0,1.0
W0025,Evening,2025-04-05,8.0,1.0
W0025,Evening,2025-04-26,8.0,1.0
W0025,Evening,2025-05-28,9.0,1.125
W0025,Evening,2025-06-23,8.0,1.0
W0025,Morning,2025-01-13,7.0,0.875
W0025,Morning,2025-03-16,8.0,1.0
W0025,Morning,2025-04-17,10.0,1.25
W0025,Morning,2025-05-01,9.0,1.125
W0025,Morning,2025-05-15,7.0,0.875
W0025,Morning,2025-05-19,7.0,0.875
W0025,Morning,2025-06-11,9.0,1.125
W0025,Morning,2025-06-23,8.0,1.0
W0025,Night,2025-01-08,10.0,1.25
W0025,Night,2025-01-12,7.0,0.875
W0025,Night,2025-02-03,8.0,1.0
W0025,Night,2025-02-06,6.0,0.75
W0025,Night,2025-02-08,8.0,1.0
W0025,Night,2025-02-10,8.0,1.0
W0025,Night,2025-02-25,7.0,0.875
W0025,Night,2025-02-27,6.0,0.75
W0025,Night,2025-03-29,7.0,0.875
W0025,Night,2025-05-07,7.0,0.875
W0025,Night,2025-05-21,6.0,0.75
W0025,Night,2025-06-21,7.0,0.875
W0025,Night,2025-06-29,8.0,1.0
W0026,Evening,2025-01-19,10.0,1.25
W0026,Evening,2025-02-03,10.0,1.25
W0026,Evening,2025-02-12,6.0,0.75
W0026,Evening,2025-02-23,9.0,1.125
W0026,Evening,2025-03-01,9.0,1.125
W0026,Evening,2025-03-20,9.0,1.125
W0026,Evening,2025-04-06,10.0,1.25
W0026,Evening,2025-05-09,8.0,1.0
W0026,Evening,2025-06-22,7.0,0.875
W0026,Morning,2025-01-13,17.0,2.125
W0026,Morning,2025-03-13,6.0,0.75
W0026,Morning,2025-04-18,9.0,1.125
W0026,Morning,2025-04-29,7.0,0.875
W0026,Morning,2025-05-20,9.0,1.125
W0026,Night,2025-01-05,7.0,0.875
W0026,Night,2025-01-07,9.0,1.125
W0026,Night,2025-01-21,7.0,0.875
W0026,Night,2025-02-26,6.0,0.75
W0026,Night,2025-03-05,8.0,1.0
W0026,Night,2025-03-08,8.0,1.0
W0026,Night,2025-03-25,9.0,1.125
W0026,Night,2025-04-06,9.0,1.125
W0026,Night,2025-04-18,6.0,0.75
W0026,Night,2025-05-20,10.0,1.25
W0026,Night,2025-06-24,8.0,1.0
W0027,Evening,2025-02-25,7.0,0.875
W0027,Evening,2025-04-28,10.0,1.25
W0027,Evening,2025-05-11,7.0,0.875
W0027,Evening,2025-05-20,9.0,1.125
W0027,Evening,2025-06-21,7.0,0.875
W0027,Evening,2025-06-26,9.0,1.125
W0027,Evening,2025-06-29,8.0,1.0
W0027,Morning,2025-01-06,8.0,1.0
W0027,Morning,2025-03-27,9.0,1.125
W0027,Morning,2025-04-23,10.0,1.25
W0027,Morning,2025-05-18,8.0,1.0
W0027,Morning,2025-05-30,10.0,1.25
W0027,Night,2025-02-08,6.0,0.75
W0027,Night,2025-03-07,8.0,1.0
W0027,Night,2025-03-19,7.0,0.875
W0027,Night,2025-03-29,10.0,1.25
W0027,Night,2025-03-30,10.0,1.25
W0027,Night,2025-04-07,7.0,0.875
W0027,Night,2025-04-19,6.0,0.75
W0027,Night,2025-04-21,7.0,0.875
W0027,Night,2025-04-23,7.0,0.875
W0027,Night,2025-05-17,10.0,1.25
W0027,Night,2025-05-28,6.0,0.75
W0027,Night,2025-05-31,6.0,0.75
W0027,Night,2025-06-24,10.0,1.25
W0027,Night,2025-06-26,9.0,1.125
W0028,Evening,2025-01-16,10.0,1.25
W0028,Evening,2025-02-18,10.0,1.25
W0028,Evening,2025-03-17,9.0,1.125
W0028,Evening,2025-03-19,9.0,1.125
W0028,Evening,2025-04-02,9.0,1.125
W0028,Evening,2025-05-02,6.0,0.75
W0028,Evening,2025-05-22,9.0,1.125
W0028,Evening,2025-05-23,6.0,0.75
W0028,Evening,2025-06-01,9.0,1.125
W0028,Evening,2025-06-17,9.0,1.125
W0028,Evening,2025-06-24,8.0,1.0
W0028,Morning,2025-02-03,6.0,0.75
W0028,Morning,2025-03-02,7.0,0.875
W0028,Morning,2025-03-22,8.0,1.0
W0028,Morning,2025-04-09,10.0,1.25
W0028,Morning,2025-05-09,7.0,0.875
W0028,Morning,2025-05-24,10.0,1.25
W0028,Morning,2025-06-22,8.0,1.0
W0028,Night,2025-01-10,10.0,1.25
W0028,Night,2025-02-03,9.0,1.125
W0028,Night,2025-02-07,15.0,1.875
W0028,Night,2025-02-09,10.0,1.25
W0028,Night,2025-02-27,6.0,0.75
W0028,Night,2025-03-22,10.0,1.25
W0028,Night,2025-04-06,6.0,0.75
W0028,Night,2025-04-10,7.0,0.875
W0028,Night,2025-04-24,19.0,2.375
W0028,Night,2025-04-28,6.0,0.75
W0028,Night,2025-04-30,9.0,1.125
W0028,Night,2025-05-08,17.0,2.125
W0028,Night,2025-05-09,6.0,0.75
W0028,Night,2025-05-15,20.0,2.5
W0028,Night,2025-05-19,7.0,0.875
W0028,Night,2025-06-03,8.0,1.0
W0028,Night,2025-06-24,8.0,1.0
W0028,Night,2025-06-27,7.0,0.875
W0029,Evening,2025-01-10,9.0,1.125
W0029,Evening,2025-02-13,6.0,0.75
W0029,Evening,2025-02-20,6.0,0.75
W0029,Evening,2025-03-11,6.0,0.75
W0029,Evening,2025-03-31,6.0,0.75
W0029,Evening,2025-05-02,9.0,1.125
W0029,Evening,2025-05-18,10.0,1.25
W0029,Evening,2025-05-24,6.0,0.75
W0029,Evening,2025-06-07,7.0,0.875
W0029,Evening,2025-06-14,9.0,1.125
W0029,Evening,2025-06-20,9.0,1.125
W0029,Morning,2025-02-10,8.0,1.0
W0029,Morning,2025-02-25,6.0,0.75
W0029,Morning,2025-03-07,10.0,1.25
W0029,Morning,2025-04-03,9.0,1.125
W0029,Morning,2025-06-17,7.0,0.875
W0029,Morning,2025-06-23,6.0,0.75
W0029,Morning,2025-06-26,7.0,0.875
W0029,Morning,2025-06-28,6.0,0.75
W0029,Night,2025-01-01,10.0,1.25
W0029,Night,2025-01-05,10.0,1.25
W0029,Night,2025-01-10,8.0,1.0
W0029,Night,2025-02-02,8.0,1.0
W0029,Night,2025-02-12,9.0,1.125
W0029,Night,2025-03-04,6.0,0.75
W0029,Night,2025-03-12,6.0,0.75
W0029,Night,2025-03-23,8.0,1.0
W0029,Night,2025-04-15,12.0,1.5
W0029,Night,2025-04-18,6.0,0.75
W0029,Night,2025-06-02,8.0,1.0
W0029,Night,2025-06-10,6.0,0.75
W0029,Night,2025-06-11,6.0,0.75
W0029,Night,2025-06-12,6.0,0.75
W0030,Evening,2025-01-25,6.0,0.75
W0030,Evening,2025-02-15,6.0,0.75
W0030,Evening,2025-04-04,10.0,1.25
W0030,Evening,2025-04-07,8.0,1.0
W0030,Evening,2025-06-12,8.0,1.0
W0030,Morning,2025-01-22,7.0,0.875
W0030,Morning,2025-03-13,10.0,1.25
W0030,Morning,2025-03-14,6.0,0.75
W0030,Morning,2025-05-05,7.0,0.875
W0030,Morning,2025-05-17,7.0,0.875
W0030,Morning,2025-05-25,8.0,1.0
W0030,Night,2025-01-14,10.0,1.25
W0030,Night,2025-01-24,7.0,0.875
W0030,Night,2025-01-26,9.0,1.125
W0030,Night,2025-02-05,6.0,0.75
W0030,Night,2025-02-09,10.0,1.25
W0030,Night,2025-02-12,8.0,1.0
W0030,Night,2025-02-18,7.0,0.875
W0030,Night,2025-03-21,8.0,1.0
W0030,Night,2025-04-15,7.0,0.875
W0030,Night,2025-04-21,6.0,0.75
W0030,Night,2025-05-04,9.0,1.125
W0030,Night,2025-05-16,6.0,0.75
W0030,Night,2025-05-18,10.0,1.25
W0030,Night,2025-06-14,9.0,1.125
W0031,Evening,2025-01-13,6.0,0.75
W0031,Evening,2025-01-22,10.0,1.25
W0031,Evening,2025-02-04,10.0,1.25
W0031,Evening,2025-02-19,10.0,1.25
W0031,Evening,2025-02-20,8.0,1.0
W0031,Evening,2025-03-29,7.0,0.875
W0031,Evening,2025-04-11,8.0,1.0
W0031,Evening,2025-04-16,9.0,1.125
W0031,Evening,2025-05-17,6.0,0.75
W0031,Evening,2025-05-28,10.0,1.25
W0031,Morning,2025-03-07,10.0,1.25
W0031,Morning,2025-04-17,9.0,1.125
W0031,Morning,2025-05-20,10.0,1.25
W0031,Morning,2025-05-29,10.0,1.25
W0031,Morning,2025-06-01,6.0,0.75
W0031,Morning,2025-06-19,7.0,0.875
W0031,Night,2025-01-09,9.0,1.125
W0031,Night,2025-02-05,10.0,1.25
W0031,Night,2025-02-19,7.0,0.875
W0031,Night,2025-02-21,6.0,0.75
W0031,Night,2025-03-03,6.0,0.75
W0031,Night,2025-03-30,6.0,0.75
W0031,Night,2025-03-31,14.0,1.75
W0031,Night,2025-04-10,8.0,1.0
W0031,Night,2025-04-15,6.0,0.75
W0031,Night,2025-04-24,7.0,0.875
W0031,Night,2025-05-15,8.0,1.0
W0031,Night,2025-05-19,8.0,1.0
W0031,Night,2025-05-28,7.0,0.875
W0031,Night,2025-06-13,9.0,1.125
W0031,Night,2025-06-19,8.0,1.0
W0031,Night,2025-06-23,10.0,1.25
W0032,Evening,2025-01-09,6.0,0.75
W0032,Evening,2025-02-05,10.0,1.25
W0032,Evening,2025-03-02,9.0,1.125
W0032,Evening,2025-04-02,8.0,1.0
W0032,Evening,2025-04-10,7.0,0.875
W0032,Evening,2025-04-24,9.0,1.125
W0032,Evening,2025-04-28,10.0,1.25
W0032,Evening,2025-05-05,8.0,1.0
W0032,Evening,2025-05-13,9.0,1.125
W0032,Evening,2025-06-13,7.0,0.875
W0032,Morning,2025-01-06,8.0,1.0
W0032,Morning,2025-01-14,9.0,1.125
W0032,Morning,2025-01-28,6.0,0.75
W0032,Morning,2025-03-19,10.0,1.25
W0032,Morning,2025-03-30,7.0,0.875
W0032,Morning,2025-04-16,6.0,0.75
W0032,Morning,2025-04-17,18.0,2.25
W0032,Morning,2025-04-24,8.0,1.0
W0032,Morning,2025-05-13,6.0,0.75
W0032,Morning,2025-06-07,8.0,1.0
W0032,Morning,2025-06-16,10.0,1.25
W0032,Morning,2025-06-26,14.0,1.75
W0032,Night,2025-01-05,7.0,0.875
W0032,Night,2025-02-07,9.0,1.125
W0032,Night,2025-02-24,10.0,1.25
W0032,Night,2025-02-27,9.0,1.125
W0032,Night,2025-04-22,9.0,1.125
W0032,Night,2025-04-30,9.0,1.125
W0032,Night,2025-05-03,16.0,2.0
W0032,Night,2025-05-05,7.0,0.875
W0032,Night,2025-05-12,6.0,0.75
W0032,Night,2025-05-20,9.0,1.125
W0032,Night,2025-06-02,10.0,1.25
W0032,Night,2025-06-05,10.0,1.25
W0032,Night,2025-06-23,8.0,1.0
W0033,Evening,2025-01-06,8.0,1.0
W0033,Evening,2025-01-16,8.0,1.0
W0033,Evening,2025-01-18,9.0,1.125
W0033,Evening,2025-01-30,9.0,1.125
W0033,Evening,2025-02-01,8.0,1.0
W0033,Evening,2025-02-06,7.0,0.875
W0033,Evening,2025-03-02,7.0,0.875
W0033,Evening,2025-03-31,8.0,1.0
W0033,Evening,2025-04-01,7.0,0.875
W0033,Evening,2025-04-09,10.0,1.25
W0033,Evening,2025-04-16,13.0,1.625
W0033,Evening,2025-04-20,7.0,0.875
W0033,Evening,2025-05-06,8.0,1.0
W0033,Evening,2025-06-12,10.0,1.25
W0033,Evening,2025-06-17,8.0,1.0
W0033,Morning,2025-01-12,7.0,0.875
W0033,Morning,2025-01-28,10.0,1.25
W0033,Morning,2025-03-17,8.0,1.0
W0033,Morning,2025-03-25,7.0,0.875
W0033,Morning,2025-03-31,10.0,1.25
W0033,Morning,2025-04-19,8.0,1.0
W0033,Morning,2025-04-22,7.0,0.875
W0033,Morning,2025-05-04,8.0,1.0
W0033,Night,2025-01-02,9.0,1.125
W0033,Night,2025-02-21,10.0,1.25
W0033,Night,2025-02-25,7.0,0.875
W0033,Night,2025-04-12,7.0,0.875
W0033,Night,2025-04-13,10.0,1.25
W0033,Night,2025-05-05,6.0,0.75
W0033,Night,2025-05-13,8.0,1.0
W0034,Evening,2025-01-21,8.0,1.0
W0034,Evening,2025-01-28,7.0,0.875
W0034,Evening,2025-03-18,9.0,1.125
W0034,Evening,2025-04-30,7.0,0.875
W0034,Morning,2025-01-26,10.0,1.25
W0034,Morning,2025-02-02,7.0,0.875
W0034,Morning,2025-02-07,6.0,0.75
W0034,Morning,2025-04-11,9.0,1.125
W0034,Morning,2025-06-06,10.0,1.25
W0034,Night,2025-01-16,10.0,1.25
W0034,Night,2025-01-23,9.0,1.125
W0034,Night,2025-01-25,8.0,1.0
W0034,Night,2025-02-21,9.0,1.125
W0034,Night,2025-03-07,8.0,1.0
W0034,Night,2025-03-25,7.0,0.875
W0034,Night,2025-04-04,8.0,1.0
W0034,Night,2025-04-07,8.0,1.0
W0034,Night,2025-05-07,8.0,1.0
W0034,Night,2025-05-27,10.0,1.25
W0034,Night,2025-05-28,6.0,0.75
W0034,Night,2025-06-05,7.0,0.875
W0034,Night,2025-06-22,6.0,0.75
W0034,Night,2025-06-26,7.0,0.875
W0035,Evening,2025-02-15,7.0,0.875
W0035,Evening,2025-02-21,6.0,0.75
W0035,Evening,2025-04-22,10.0,1.25
W0035,Evening,2025-06-07,6.0,0.75
W0035,Morning,2025-01-10,10.0,1.25
W0035,Morning,2025-04-15,10.0,1.25
W0035,Morning,2025-04-27,8.0,1.0
W0035,Morning,2025-06-01,7.0,0.875
W0035,Morning,2025-06-07,6.0,0.75
W0035,Morning,2025-06-20,6.0,0.75
W0035,Morning,2025-06-22,6.0,0.75
W0035,Morning,2025-06-24,7.0,0.875
W0035,Night,2025-01-03,8.0,1.0
W0035,Night,2025-01-04,7.0,0.875
W0035,Night,2025-01-13,9.0,1.125
W0035,Night,2025-01-17,7.0,0.875
W0035,Night,2025-01-20,7.0,0.875
W0035,Night,2025-01-22,7.0,0.875
W0035,Night,2025-01-23,10.0,1.25
W0035,Night,2025-01-24,6.0,0.75
W0035,Night,2025-02-19,10.0,1.25
W0035,Night,2025-03-04,10.0,1.25
W0035,Night,2025-03-06,8.0,1.0
W0035,Night,2025-03-07,9.0,1.125
W0035,Night,2025-04-07,6.0,0.75
W0035,Night,2025-04-09,8.0,1.0
W0035,Night,2025-05-09,8.0,1.0
W0035,Night,2025-05-30,9.0,1.125
W0035,Night,2025-06-06,6.0,0.75
W0036,Evening,2025-01-16,6.0,0.75
W0036,Evening,2025-03-08,6.0,0.75
W0036,Evening,2025-03-19,15.0,1.875
W0036,Evening,2025-03-28,9.0,1.125
W0036,Evening,2025-06-25,6.0,0.75
W0036,Evening,2025-06-29,9.0,1.125
W0036,Morning,2025-01-01,6.0,0.75
W0036,Morning,2025-01-14,9.0,1.125
W0036,Morning,2025-02-01,9.0,1.125
W0036,Morning,2025-02-02,8.0,1.0
W0036,Morning,2025-02-17,9.0,1.125
W0036,Morning,2025-03-14,9.0,1.125
W0036,Morning,2025-04-05,18.0,2.25
W0036,Morning,2025-05-18,6.0,0.75
W0036,Morning,2025-06-26,6.0,0.75
W0036,Night,2025-01-24,6.0,0.75
W0036,Night,2025-01-26,8.0,1.0
W0036,Night,2025-01-27,7.0,0.875
W0036,Night,2025-02-11,9.0,1.125
W0036,Night,2025-02-20,10.0,1.25
W0036,Night,2025-03-15,10.0,1.25
W0036,Night,2025-03-19,7.0,0.875
W0036,Night,2025-03-24,8.0,1.0
W0036,Night,2025-03-28,9.0,1.125
W0036,Night,2025-04-22,9.0,1.125
W0036,Night,2025-05-14,7.0,0.875
W0036,Night,2025-05-25,10.0,1.25
W0036,Night,2025-05-27,9.0,1.125
W0036,Night,2025-05-28,9.0,1.125
W0036,Night,2025-06-27,8.0,1.0
W0037,Evening,2025-01-05,7.0,0.875
W0037,Evening,2025-01-23,6.0,0.75
W0037,Evening,2025-02-02,10.0,1.25
W0037,Evening,2025-03-30,8.0,1.0
W0037,Evening,2025-04-29,7.0,0.875
W0037,Morning,2025-02-20,8.0,1.0
W0037,Morning,2025-04-07,7.0,0.875
W0037,Morning,2025-04-28,6.0,0.75
W0037,Morning,2025-04-30,9.0,1.125
W0037,Morning,2025-05-11,10.0,1.25
W0037,Morning,2025-05-26,10.0,1.25
W0037,Morning,2025-06-01,8.0,1.0
W0037,Morning,2025-06-22,10.0,1.25
W0037,Night,2025-01-02,9.0,1.125
W0037,Night,2025-01-08,10.0,1.25
W0037,Night,2025-01-14,10.0,1.25
W0037,Night,2025-01-19,6.0,0.75
W0037,Night,2025-01-28,10.0,1.25
W0037,Night,2025-02-17,10.0,1.25
W0037,Night,2025-02-25,10.0,1.25
W0037,Night,2025-03-09,10.0,1.25
W0037,Night,2025-04-01,10.0,1.25
W0037,Night,2025-04-06,10.0,1.25
W0037,Night,2025-04-13,6.0,0.75
W0037,Night,2025-04-17,6.0,0.75
W0037,Night,2025-05-05,10.0,1.25
W0037,Night,2025-05-19,10.0,1.25
W0037,Night,2025-06-04,6.0,0.75
W0037,Night,2025-06-22,10.0,1.25
W0037,Night,2025-06-25,8.0,1.0
W0037,Night,2025-06-26,18.0,2.25
W0038,Evening,2025-03-08,8.0,1.0
W0038,Evening,2025-03-15,6.0,0.75
W0038,Evening,2025-04-07,8.0,1.0
W0038,Evening,2025-04-08,9.0,1.125
W0038,Evening,2025-05-07,8.0,1.0
W0038,Evening,2025-05-11,7.0,0.875
W0038,Evening,2025-05-12,10.0,1.25
W0038,Evening,2025-05-21,7.0,0.875
W0038,Evening,2025-06-11,10.0,1.25
W0038,Morning,2025-01-16,6.0,0.75
W0038,Morning,2025-01-24,13.0,1.625
W0038,Morning,2025-03-11,7.0,0.875
W0038,Morning,2025-03-19,6.0,0.75
W0038,Morning,2025-03-22,10.0,1.25
W0038,Morning,2025-03-28,8.0,1.0
W0038,Morning,2025-05-06,10.0,1.25
W0038,Night,2025-02-01,6.0,0.75
W0038,Night,2025-02-08,10.0,1.25
W0038,Night,2025-02-12,13.0,1.625
W0038,Night,2025-02-13,6.0,0.75
W0038,Night,2025-02-17,10.0,1.25
W0038,Night,2025-03-13,6.0,0.75
W0038,Night,2025-03-24,7.0,0.875
W0038,Night,2025-03-30,9.0,1.125
W0038,Night,2025-04-04,6.0,0.75
W0038,Night,2025-04-13,8.0,1.0
W0038,Night,2025-04-16,6.0,0.75
W0038,Night,2025-04-23,13.0,1.625
W0038,Night,2025-04-27,6.0,0.75
W0038,Night,2025-05-12,6.0,0.75
W0038,Night,2025-05-31,8.0,1.0
W0038,Night,2025-06-06,6.0,0.75
W0038,Night,2025-06-17,10.0,1.25
W0039,Evening,2025-01-12,8.0,1.0
W0039,Evening,2025-01-22,9.0,1.125
W0039,Evening,2025-02-16,9.0,1.125
W0039,Evening,2025-02-27,9.0,1.125
W0039,Evening,2025-03-19,10.0,1.25
W0039,Evening,2025-04-29,6.0,0.75
W0039,Evening,2025-05-17,7.0,0.875
W0039,Evening,2025-05-30,19.0,2.375
W0039,Morning,2025-01-09,6.0,0.75
W0039,Morning,2025-02-22,8.0,1.0
W0039,Morning,2025-03-21,8.0,1.0
W0039,Morning,2025-04-10,6.0,0.75
W0039,Morning,2025-05-08,8.0,1.0
W0039,Morning,2025-05-10,9.0,1.125
W0039,Night,2025-01-08,6.0,0.75
W0039,Night,2025-01-11,7.0,0.875
W0039,Night,2025-01-15,8.0,1.0
W0039,Night,2025-01-20,7.0,0.875
W0039,Night,2025-02-10,7.0,0.875
W0039,Night,2025-02-19,7.0,0.875
W0039,Night,2025-03-02,8.0,1.0
W0039,Night,2025-04-15,6.0,0.75
W0039,Night,2025-05-29,10.0,1.25
W0039,Night,2025-06-06,7.0,0.875
W0039,Night,2025-06-12,8.0,1.0
W0039,Night,2025-06-17,6.0,0.75
W0039,Night,2025-06-20,7.0,0.875
W0040,Evening,2025-02-12,9.0,1.125
W0040,Evening,2025-02-22,6.0,0.75
W0040,Evening,2025-05-30,16.0,2.0
W0040,Morning,2025-01-06,7.0,0.875
W0040,Morning,2025-01-15,18.0,2.25
W0040,Morning,2025-01-23,6.0,0.75
W0040,Morning,2025-03-05,9.0,1.125
W0040,Morning,2025-05-07,7.0,0.875
W0040,Morning,2025-05-31,12.0,1.5
W0040,Morning,2025-06-08,6.0,0.75
W0040,Morning,2025-06-10,6.0,0.75
W0040,Morning,2025-06-24,6.0,0.75
W0040,Night,2025-01-13,10.0,1.25
W0040,Night,2025-01-26,8.0,1.0
W0040,Night,2025-01-28,7.0,0.875
W0040,Night,2025-01-29,7.0,0.875
W0040,Night,2025-02-07,6.0,0.75
W0040,Night,2025-02-21,7.0,0.875
W0040,Night,2025-02-23,6.0,0.75
W0040,Night,2025-03-05,8.0,1.0
W0040,Night,2025-03-24,8.0,1.0
W0040,Night,2025-04-02,7.0,0.875
W0040,Night,2025-04-07,10.0,1.25
W0040,Night,2025-04-21,9.0,1.125
W0040,Night,2025-04-27,10.0,1.25
W0040,Night,2025-05-12,9.0,1.125
W0040,Night,2025-05-14,10.0,1.25
W0040,Night,2025-05-15,7.0,0.875
W0040,Night,2025-05-27,6.0,0.75
W0040,Night,2025-06-01,9.0,1.125
W0040,Night,2025-06-05,7.0,0.875
W0040,Night,2025-06-26,10.0,1.25
W0040,Night,2025-06-28,7.0,0.875
W0041,Evening,2025-02-17,8.0,1.0
W0041,Evening,2025-03-18,10.0,1.25
W0041,Evening,2025-03-21,6.0,0.75
W0041,Evening,2025-05-01,9.0,1.125
W0041,Evening,2025-05-21,7.0,0.875
W0041,Evening,2025-05-26,9.0,1.125
W0041,Evening,2025-06-25,9.0,1.125
W0041,Morning,2025-02-26,8.0,1.0
W0041,Morning,2025-06-23,6.0,0.75
W0041,Morning,2025-06-26,7.0,0.875
W0041,Night,2025-01-02,10.0,1.25
W0041,Night,2025-01-04,10.0,1.25
W0041,Night,2025-01-19,16.0,2.0
W0041,Night,2025-01-20,7.0,0.875
W0041,Night,2025-02-13,7.0,0.875
W0041,Night,2025-02-22,6.0,0.75
W0041,Night,2025-03-10,6.0,0.75
W0041,Night,2025-04-04,9.0,1.125
W0041,Night,2025-04-08,10.0,1.25
W0041,Night,2025-04-09,7.0,0.875
W0041,Night,2025-05-01,7.0,0.875
W0041,Night,2025-05-04,8.0,1.0
W0042,Evening,2025-02-10,10.0,1.25
W0042,Evening,2025-03-01,6.0,0.75
W0042,Evening,2025-03-02,10.0,1.25
W0042,Evening,2025-03-06,9.0,1.125
W0042,Evening,2025-05-01,6.0,0.75
W0042,Evening,2025-05-11,6.0,0.75
W0042,Evening,2025-05-12,8.0,1.0
W0042,Morning,2025-01-08,10.0,1.25
W0042,Morning,2025-01-30,9.0,1.125
W0042,Morning,2025-03-26,10.0,1.25
W0042,Morning,2025-04-21,7.0,0.875
W0042,Morning,2025-05-15,7.0,0.875
W0042,Morning,2025-05-17,8.0,1.0
W0042,Night,2025-02-07,8.0,1.0
W0042,Night,2025-02-27,7.0,0.875
W0042,Night,2025-03-18,8.0,1.0
W0042,Night,2025-04-01,9.0,1.125
W0042,Night,2025-04-25,6.0,0.75
W0042,Night,2025-04-30,6.0,0.75
W0042,Night,2025-05-05,6.0,0.75
W0042,Night,2025-05-19,9.0,1.125
W0042,Night,2025-06-02,8.0,1.0
W0042,Night,2025-06-20,8.0,1.0
W0043,Evening,2025-01-12,8.0,1.0
W0043,Evening,2025-02-11,7.0,0.875
W0043,Evening,2025-03-19,10.0,1.25
W0043,Evening,2025-03-27,10.0,1.25
W0043,Evening,2025-03-28,8.0,1.0
W0043,Evening,2025-03-29,7.0,0.875
W0043,Evening,2025-04-01,10.0,1.25
W0043,Evening,2025-04-02,9.0,1.125
W0043,Evening,2025-04-17,9.0,1.125
W0043,Evening,2025-05-21,9.0,1.125
W0043,Evening,2025-06-19,8.0,1.0
W0043,Morning,2025-02-11,7.0,0.875
W0043,Morning,2025-02-27,7.0,0.875
W0043,Morning,2025-02-28,6.0,0.75
W0043,Morning,2025-03-03,10.0,1.25
W0043,Morning,2025-03-10,9.0,1.125
W0043,Morning,2025-04-12,6.0,0.75
W0043,Morning,2025-04-15,9.0,1.125
W0043,Morning,2025-05-23,8.0,1.0
W0043,Morning,2025-06-07,6.0,0.75
W0043,Morning,2025-06-12,7.0,0.875
W0043,Night,2025-01-29,6.0,0.75
W0043,Night,2025-02-06,8.0,1.0
W0043,Night,2025-02-18,9.0,1.125
W0043,Night,2025-02-22,9.0,1.125
W0043,Night,2025-02-24,8.0,1.0
W0043,Night,2025-03-02,9.0,1.125
W0043,Night,2025-03-08,7.0,0.875
W0043,Night,2025-03-18,18.0,2.25
W0043,Night,2025-04-25,8.0,1.0
W0043,Night,2025-05-18,9.0,1.125
W0043,Night,2025-06-06,10.0,1.25
W0044,Evening,2025-01-16,9.0,1.125
W0044,Evening,2025-02-22,10.0,1.25
W0044,Evening,2025-03-06,9.0,1.125
W0044,Evening,2025-03-07,10.0,1.25
W0044,Evening,2025-06-08,10.0,1.25
W0044,Morning,2025-01-23,6.0,0.75
W0044,Morning,2025-01-26,8.0,1.0
W0044,Morning,2025-01-28,10.0,1.25
W0044,Morning,2025-02-13,9.0,1.125
W0044,Morning,2025-04-16,10.0,1.25
W0044,Morning,2025-04-28,10.0,1.25
W0044,Morning,2025-04-30,8.0,1.0
W0044,Morning,2025-05-11,8.0,1.0
W0044,Morning,2025-06-09,10.0,1.25
W0044,Night,2025-01-23,6.0,0.75
W0044,Night,2025-02-09,7.0,0.875
W0044,Night,2025-03-01,10.0,1.25
W0044,Night,2025-03-03,10.0,1.25
W0044,Night,2025-03-15,9.0,1.125
W0044,Night,2025-03-30,9.0,1.125
W0044,Night,2025-05-21,10.0,1.25
W0044,Night,2025-05-28,6.0,0.75
W0044,Night,2025-06-19,10.0,1.25
