log_id,worker_id,shift,login_time,logout_time,shift_hours
LOG200418,W0004,Night,2025-03-04 00:37:00,2025-03-04 06:37:00,6.0
LOG200419,W0080,Morning,2025-03-10 08:23:00,2025-03-10 15:23:00,7.0
LOG200420,W0413,Morning,2025-02-23 21:01:00,2025-02-24 05:01:00,8.0
LOG200421,W0142,Morning,2025-04-22 13:59:00,2025-04-22 20:59:00,7.0
LOG200422,W0266,Evening,2025-06-07 01:38:00,2025-06-07 09:38:00,8.0
LOG200426,W0254,Morning,2025-06-03 20:52:00,2025-06-04 03:52:00,7.0
LOG200430,W0097,Night,2025-01-21 08:16:00,2025-01-21 15:16:00,7.0
LOG200432,W0424,Evening,2025-02-10 03:45:00,2025-02-10 13:45:00,10.0
LOG200433,W0474,Night,2025-02-25 01:49:00,2025-02-25 10:49:00,9.0
LOG200434,W0409,Evening,2025-06-07 01:23:00,2025-06-07 09:23:00,8.0
LOG200435,W0165,Night,2025-04-04 21:56:00,2025-04-05 03:56:00,6.0
LOG200436,W0201,Night,2025-04-25 14:40:00,2025-04-25 21:40:00,7.0
LOG200437,W0122,Evening,2025-03-31 04:26:00,2025-03-31 13:26:00,9.0
LOG200438,W0094,Evening,2025-02-08 23:51:00,2025-02-09 08:51:00,9.0
LOG200441,W0497,Morning,2025-03-08 12:26:00,2025-03-08 21:26:00,9.0
LOG200442,W0119,Night,2025-03-21 03:43:00,2025-03-21 13:43:00,10.0
LOG200444,W0033,Evening,2025-01-30 04:47:00,2025-01-30 13:47:00,9.0
LOG200445,W0394,Evening,2025-04-04 01:48:00,2025-04-04 08:48:00,7.0
LOG200446,W0144,Night,2025-01-16 11:30:00,2025-01-16 17:30:00,6.0
LOG200447,W0201,Evening,2025-01-31 01:04:00,2025-01-31 11:04:00,10.0
LOG200449,W0200,Night,2025-06-19 02:30:00,2025-06-19 10:30:00,8.0
LOG200450,W0004,Morning,2025-04-21 09:12:00,2025-04-21 16:12:00,7.0
LOG200451,W0325,Evening,2025-06-03 14:02:00,2025-06-04 00:02:00,10.0
LOG200452,W0051,Night,2025-06-27 13:59:00,2025-06-27 22:59:00,9.0
LOG200454,W0206,Morning,2025-04-04 02:42:00,2025-04-04 09:42:00,7.0
LOG200455,W0268,Morning,2025-03-29 03:58:00,2025-03-29 11:58:00,8.0
LOG200458,W0417,Morning,2025-03-28 14:28:00,2025-03-28 20:28:00,6.0
LOG200459,W0066,Morning,2025-04-21 07:08:00,2025-04-21 16:08:00,9.0
LOG200461,W0372,Morning,2025-01-27 05:08:00,2025-01-27 14:08:00,9.0
LOG200462,W0315,Night,2025-06-21 12:03:00,2025-06-21 19:03:00,7.0
LOG200463,W0411,Evening,2025-02-05 02:03:00,2025-02-05 11:03:00,9.0
LOG200464,W0435,Night,2025-04-22 23:47:00,2025-04-23 09:47:00,10.0
LOG200465,W0034,Evening,2025-01-28 08:36:00,2025-01-28 15:36:00,7.0
LOG200468,W0427,Evening,2025-03-26 14:22:00,2025-03-26 23:22:00,9.0
LOG200470,W0046,Morning,2025-01-31 05:24:00,2025-01-31 11:24:00,6.0
LOG200471,W0432,Night,2025-06-14 16:44:00,2025-06-15 02:44:00,10.0
LOG200473,W0339,Evening,2025-04-25 04:33:00,2025-04-25 13:33:00,9.0
LOG200474,W0379,Night,2025-05-22 15:48:00,2025-05-22 21:48:00,6.0
LOG200476,W0281,Morning,2025-04-18 14:20:00,2025-04-18 22:20:00,8.0
LOG200477,W0404,Morning,2025-05-08 02:37:00,2025-05-08 09:37:00,7.0
LOG200480,W0346,Morning,2025-06-14 20:54:00,2025-06-15 04:54:00,8.0
LOG200481,W0269,Morning,2025-05-23 16:03:00,2025-05-24 00:03:00,8.0
LOG200482,W0194,Night,2025-05-02 16:22:00,2025-05-02 22:22:00,6.0
LOG200483,W0298,Morning,2025-03-10 18:24:00,2025-03-11 02:24:00,8.0
LOG200484,W0305,Night,2025-02-16 02:00:00,2025-02-16 12:00:00,10.0
LOG200485,W0392,Night,2025-05-23 10:28:00,2025-05-23 20:28:00,10.0
LOG200486,W0052,Morning,2025-05-26 12:49:00,2025-05-26 18:49:00,6.0
LOG200488,W0032,Night,2025-06-23 04:06:00,2025-06-23 12:06:00,8.0
LOG200489,W0369,Morning,2025-06-13 19:22:00,2025-06-14 01:22:00,6.0
LOG200490,W0473,Evening,2025-03-09 15:23:00,2025-03-09 22:23:00,7.0
LOG200491,W0488,Night,2025-01-17 12:57:00,2025-01-17 18:57:00,6.0
LOG200492,W0298,Night,2025-05-02 17:39:00,2025-05-02 23:39:00,6.0
LOG200493,W0156,Evening,2025-03-09 14:30:00,2025-03-10 00:30:00,10.0
LOG200495,W0362,Night,2025-04-04 19:51:00,2025-04-05 03:51:00,8.0
LOG200496,W0131,Evening,2025-06-04 03:10:00,2025-06-04 13:10:00,10.0
LOG200497,W0206,Night,2025-05-13 08:32:00,2025-05-13 17:32:00,9.0
LOG200500,W0268,Morning,2025-01-27 18:56:00,2025-01-28 01:56:00,7.0
LOG200501,W0219,Evening,2025-02-23 21:30:00,2025-02-24 06:30:00,9.0
LOG200502,W0340,Evening,2025-02-19 02:27:00,2025-02-19 11:27:00,9.0
LOG200503,W0279,Night,2025-04-30 23:13:00,2025-05-01 07:13:00,8.0
LOG200504,W0327,Morning,2025-05-24 05:02:00,2025-05-24 12:02:00,7.0
LOG200506,W0378,Night,2025-01-28 00:04:00,2025-01-28 06:04:00,6.0
LOG200507,W0087,Evening,2025-01-21 15:24:00,2025-01-21 22:24:00,7.0
LOG200509,W0102,Night,2025-05-21 13:52:00,2025-05-21 22:52:00,9.0
LOG200510,W0346,Night,2025-03-06 12:15:00,2025-03-06 19:15:00,7.0
LOG200511,W0399,Morning,2025-01-13 05:16:00,2025-01-13 11:16:00,6.0
LOG200513,W0055,Evening,2025-05-10 10:42:00,2025-05-10 17:42:00,7.0
LOG200515,W0462,Evening,2025-01-23 22:17:00,2025-01-24 05:17:00,7.0
LOG200516,W0390,Morning,2025-05-05 11:27:00,2025-05-05 18:27:00,7.0
LOG200517,W0134,Evening,2025-03-06 19:47:00,2025-03-07 02:47:00,7.0
LOG200518,W0457,Night,2025-06-28 07:14:00,2025-06-28 15:14:00,8.0
LOG200519,W0472,Morning,2025-04-14 00:14:00,2025-04-14 07:14:00,7.0
LOG200521,W0500,Night,2025-01-03 10:19:00,2025-01-03 18:19:00,8.0
LOG200522,W0202,Night,2025-04-21 18:48:00,2025-04-22 03:48:00,9.0
LOG200523,W0075,Night,2025-06-08 00:24:00,2025-06-08 07:24:00,7.0
LOG200524,W0488,Morning,2025-01-01 21:03:00,2025-01-02 06:03:00,9.0
LOG200525,W0486,Morning,2025-04-25 00:17:00,2025-04-25 06:17:00,6.0
LOG200527,W0438,Evening,2025-05-14 13:13:00,2025-05-14 23:13:00,10.0
LOG200528,W0154,Night,2025-04-09 22:18:00,2025-04-10 06:18:00,8.0
LOG200529,W0315,Night,2025-01-14 11:38:00,2025-01-14 20:38:00,9.0
LOG200530,W0224,Night,2025-05-21 11:28:00,2025-05-21 20:28:00,9.0
LOG200537,W0278,Night,2025-01-24 10:30:00,2025-01-24 19:30:00,9.0
LOG200538,W0332,Night,2025-01-31 10:55:00,2025-01-31 19:55:00,9.0
LOG200539,W0408,Night,2025-02-07 15:00:00,2025-02-08 01:00:00,10.0
LOG200541,W0161,Night,2025-05-09 11:02:00,2025-05-09 21:02:00,10.0
LOG200542,W0383,Morning,2025-05-10 14:18:00,2025-05-11 00:18:00,10.0
LOG200543,W0141,Morning,2025-04-09 07:37:00,2025-04-09 17:37:00,10.0
LOG200544,W0474,Morning,2025-03-12 16:26:00,2025-03-13 02:26:00,10.0
LOG200546,W0412,Morning,2025-05-11 21:49:00,2025-05-12 04:49:00,7.0
LOG200547,W0110,Night,2025-01-03 23:26:00,2025-01-04 05:26:00,6.0
LOG200548,W0492,Evening,2025-06-06 15:05:00,2025-06-06 21:05:00,6.0
LOG200549,W0164,Night,2025-05-04 21:21:00,2025-05-05 07:21:00,10.0
LOG200550,W0164,Morning,2025-02-21 18:36:00,2025-02-22 03:36:00,9.0
LOG200551,W0488,Night,2025-04-14 07:49:00,2025-04-14 17:49:00,10.0
LOG200553,W0081,Evening,2025-06-06 13:41:00,2025-06-06 20:41:00,7.0
LOG200554,W0316,Night,2025-05-15 22:18:00,2025-05-16 07:18:00,9.0
LOG200555,W0170,Night,2025-03-29 11:25:00,2025-03-29 18:25:00,7.0
LOG200558,W0322,Night,2025-04-29 22:40:00,2025-04-30 04:40:00,6.0
LOG200559,W0276,Night,2025-02-14 10:59:00,2025-02-14 16:59:00,6.0
LOG200560,W0160,Night,2025-05-22 17:11:00,2025-05-23 02:11:00,9.0
LOG200561,W0463,Night,2025-01-03 04:23:00,2025-01-03 14:23:00,10.0
LOG200562,W0419,Night,2025-02-11 01:24:00,2025-02-11 08:24:00,7.0
LOG200563,W0079,Evening,2025-04-21 01:00:00,2025-04-21 10:00:00,9.0
LOG200564,W0412,Night,2025-02-14 23:03:00,2025-02-15 05:03:00,6.0
LOG200565,W0227,Evening,2025-05-14 16:27:00,2025-05-14 22:27:00,6.0
LOG200566,W0212,Morning,2025-04-27 12:03:00,2025-04-27 20:03:00,8.0
LOG200567,W0101,Morning,2025-02-19 08:23:00,2025-02-19 14:23:00,6.0
LOG200568,W0087,Night,2025-01-22 03:09:00,2025-01-22 11:09:00,8.0
LOG200569,W0279,Night,2025-06-06 10:58:00,2025-06-06 19:58:00,9.0
LOG200571,W0472,Night,2025-04-17 08:33:00,2025-04-17 17:33:00,9.0
LOG200572,W0203,Evening,2025-05-25 19:54:00,2025-05-26 02:54:00,7.0
LOG200573,W0453,Evening,2025-01-06 19:50:00,2025-01-07 04:50:00,9.0
LOG200574,W0370,Evening,2025-05-24 16:54:00,2025-05-24 23:54:00,7.0
LOG200575,W0141,Night,2025-04-21 23:27:00,2025-04-22 05:27:00,6.0
LOG200576,W0483,Night,2025-05-18 17:32:00,2025-05-19 01:32:00,8.0
LOG200577,W0049,Night,2025-04-09 23:59:00,2025-04-10 06:59:00,7.0
LOG200578,W0290,Morning,2025-03-08 11:50:00,2025-03-08 17:50:00,6.0
LOG200580,W0218,Night,2025-05-13 06:24:00,2025-05-13 13:24:00,7.0
LOG200581,W0283,Evening,2025-04-14 07:18:00,2025-04-14 16:18:00,9.0
LOG200582,W0129,Night,2025-04-12 19:18:00,2025-04-13 05:18:00,10.0
LOG200583,W0089,Night,2025-03-05 20:18:00,2025-03-06 03:18:00,7.0
LOG200585,W0283,Morning,2025-04-21 16:44:00,2025-04-22 00:44:00,8.0
LOG200586,W0086,Morning,2025-04-05 14:56:00,2025-04-05 22:56:00,8.0
LOG200587,W0410,Morning,2025-02-27 12:00:00,2025-02-27 19:00:00,7.0
LOG200588,W0130,Night,2025-04-05 03:56:00,2025-04-05 13:56:00,10.0
LOG200589,W0120,Night,2025-02-19 12:22:00,2025-02-19 19:22:00,7.0
LOG200592,W0484,Morning,2025-02-18 22:52:00,2025-02-19 08:52:00,10.0
LOG200593,W0271,Morning,2025-02-27 03:06:00,2025-02-27 10:06:00,7.0
LOG200594,W0425,Night,2025-02-05 14:08:00,2025-02-05 20:08:00,6.0
LOG200595,W0171,Night,2025-05-20 00:07:00,2025-05-20 10:07:00,10.0
LOG200597,W0140,Morning,2025-03-04 02:15:00,2025-03-04 11:15:00,9.0
LOG200598,W0114,Evening,2025-03-26 08:26:00,2025-03-26 14:26:00,6.0
LOG200599,W0345,Evening,2025-01-10 19:08:00,2025-01-11 05:08:00,10.0
LOG200600,W0211,Morning,2025-05-20 16:49:00,2025-05-21 01:49:00,9.0
LOG200602,W0070,Night,2025-03-02 17:22:00,2025-03-03 01:22:00,8.0
LOG200603,W0409,Night,2025-04-10 06:16:00,2025-04-10 13:16:00,7.0
LOG200604,W0370,Morning,2025-04-12 04:33:00,2025-04-12 14:33:00,10.0
LOG200605,W0258,Night,2025-03-25 12:43:00,2025-03-25 22:43:00,10.0
LOG200606,W0487,Morning,2025-04-09 13:09:00,2025-04-09 23:09:00,10.0
LOG200607,W0488,Evening,2025-03-04 17:24:00,2025-03-05 03:24:00,10.0
LOG200609,W0155,Night,2025-05-25 14:50:00,2025-05-25 23:50:00,9.0
LOG200610,W0405,Night,2025-05-17 20:00:00,2025-05-18 05:00:00,9.0
LOG200611,W0129,Night,2025-04-22 23:34:00,2025-04-23 08:34:00,9.0
LOG200613,W0041,Evening,2025-05-21 10:13:00,2025-05-21 17:13:00,7.0
LOG200615,W0010,Night,2025-03-13 21:43:00,2025-03-14 06:43:00,9.0
LOG200616,W0344,Night,2025-01-22 21:13:00,2025-01-23 05:13:00,8.0
LOG200619,W0446,Evening,2025-05-12 08:40:00,2025-05-12 17:40:00,9.0
LOG200620,W0116,Evening,2025-06-14 04:44:00,2025-06-14 11:44:00,7.0
LOG200621,W0181,Morning,2025-03-06 22:12:00,2025-03-07 06:12:00,8.0
LOG200623,W0424,Night,2025-03-28 19:38:00,2025-03-29 02:38:00,7.0
LOG200624,W0346,Evening,2025-04-11 09:48:00,2025-04-11 18:48:00,9.0
LOG200626,W0187,Night,2025-06-17 11:18:00,2025-06-17 21:18:00,10.0
LOG200628,W0473,Morning,2025-06-16 11:47:00,2025-06-16 17:47:00,6.0
LOG200630,W0288,Night,2025-04-14 09:36:00,2025-04-14 19:36:00,10.0
LOG200632,W0173,Morning,2025-06-21 23:10:00,2025-06-22 09:10:00,10.0
LOG200634,W0199,Night,2025-02-11 07:11:00,2025-02-11 13:11:00,6.0
LOG200635,W0103,Night,2025-02-13 02:36:00,2025-02-13 10:36:00,8.0
LOG200636,W0202,Night,2025-05-17 10:28:00,2025-05-17 18:28:00,8.0
LOG200637,W0411,Evening,2025-04-01 00:56:00,2025-04-01 10:56:00,10.0
LOG200638,W0161,Morning,2025-01-03 01:25:00,2025-01-03 07:25:00,6.0
LOG200639,W0205,Night,2025-06-13 20:15:00,2025-06-14 03:15:00,7.0
LOG200640,W0274,Night,2025-03-31 14:22:00,2025-03-31 20:22:00,6.0
LOG200642,W0136,Night,2025-05-08 07:12:00,2025-05-08 14:12:00,7.0
LOG200643,W0130,Morning,2025-01-28 18:40:00,2025-01-29 04:40:00,10.0
LOG200646,W0385,Evening,2025-05-12 02:22:00,2025-05-12 08:22:00,6.0
LOG200647,W0108,Morning,2025-04-13 03:18:00,2025-04-13 13:18:00,10.0
LOG200648,W0416,Night,2025-05-30 23:24:00,2025-05-31 09:24:00,10.0
LOG200649,W0331,Morning,2025-06-22 14:34:00,2025-06-22 21:34:00,7.0
LOG200651,W0029,Night,2025-01-10 10:13:00,2025-01-10 18:13:00,8.0
LOG200652,W0487,Evening,2025-01-09 19:31:00,2025-01-10 03:31:00,8.0
LOG200654,W0220,Night,2025-05-28 00:28:00,2025-05-28 09:28:00,9.0
LOG200655,W0099,Evening,2025-01-06 16:55:00,2025-01-07 00:55:00,8.0
LOG200656,W0428,Night,2025-02-03 17:35:00,2025-02-04 02:35:00,9.0
LOG200657,W0451,Night,2025-02-14 17:40:00,2025-02-15 01:40:00,8.0
LOG200658,W0449,Evening,2025-04-19 19:19:00,2025-04-20 04:19:00,9.0
LOG200659,W0158,Night,2025-06-16 20:59:00,2025-06-17 02:59:00,6.0
LOG200660,W0253,Night,2025-06-19 16:54:00,2025-06-19 23:54:00,7.0
LOG200661,W0360,Night,2025-06-16 15:14:00,2025-06-17 01:14:00,10.0
LOG200662,W0327,Night,2025-02-17 05:39:00,2025-02-17 11:39:00,6.0
LOG200664,W0328,Night,2025-04-04 23:32:00,2025-04-05 09:32:00,10.0
LOG200665,W0454,Morning,2025-05-19 18:59:00,2025-05-20 01:59:00,7.0
LOG200666,W0117,Evening,2025-05-15 22:22:00,2025-05-16 05:22:00,7.0
LOG200667,W0134,Evening,2025-01-30 03:36:00,2025-01-30 12:36:00,9.0
LOG200668,W0256,Morning,2025-05-04 17:11:00,2025-05-05 02:11:00,9.0
LOG200669,W0088,Night,2025-01-27 09:41:00,2025-01-27 16:41:00,7.0
LOG200670,W0108,Night,2025-02-06 16:59:00,2025-02-07 00:59:00,8.0
LOG200672,W0131,Night,2025-04-08 08:48:00,2025-04-08 14:48:00,6.0
LOG200673,W0189,Evening,2025-01-23 00:32:00,2025-01-23 08:32:00,8.0
LOG200674,W0043,Evening,2025-06-19 03:35:00,2025-06-19 11:35:00,8.0
LOG200675,W0110,Evening,2025-01-12 23:20:00,2025-01-13 07:20:00,8.0
LOG200676,W0156,Evening,2025-03-27 10:20:00,2025-03-27 18:20:00,8.0
LOG200678,W0448,Morning,2025-04-21 14:18:00,2025-04-21 21:18:00,7.0
LOG200679,W0370,Night,2025-06-22 06:21:00,2025-06-22 12:21:00,6.0
LOG200680,W0005,Night,2025-02-24 15:28:00,2025-02-24 22:28:00,7.0
LOG200684,W0394,Evening,2025-06-25 15:29:00,2025-06-25 22:29:00,7.0
LOG200685,W0005,Night,2025-02-02 00:55:00,2025-02-02 08:55:00,8.0
LOG200687,W0395,Night,2025-05-25 19:33:00,2025-05-26 04:33:00,9.0
LOG200688,W0458,Morning,2025-05-15 18:13:00,2025-05-16 04:13:00,10.0
LOG200690,W0373,Evening,2025-06-06 13:29:00,2025-06-06 23:29:00,10.0
LOG200692,W0207,Morning,2025-01-07 13:35:00,2025-01-07 21:35:00,8.0
LOG200693,W0242,Night,2025-05-03 18:52:00,2025-05-04 01:52:00,7.0
LOG200694,W0329,Night,2025-01-19 03:50:00,2025-01-19 10:50:00,7.0
LOG200695,W0090,Evening,2025-05-04 03:40:00,2025-05-04 11:40:00,8.0
LOG200697,W0296,Morning,2025-03-31 21:16:00,2025-04-01 06:16:00,9.0
LOG200698,W0457,Night,2025-04-27 09:17:00,2025-04-27 16:17:00,7.0
LOG200701,W0383,Night,2025-01-29 09:31:00,2025-01-29 15:31:00,6.0
LOG200702,W0499,Night,2025-01-11 06:20:00,2025-01-11 15:20:00,9.0
LOG200705,W0023,Night,2025-01-05 03:48:00,2025-01-05 11:48:00,8.0
LOG200706,W0472,Night,2025-06-11 02:21:00,2025-06-11 12:21:00,10.0
LOG200707,W0197,Night,2025-05-24 17:17:00,2025-05-25 01:17:00,8.0
LOG200708,W0074,Night,2025-03-14 20:41:00,2025-03-15 03:41:00,7.0
LOG200709,W0312,Morning,2025-03-26 03:26:00,2025-03-26 13:26:00,10.0
LOG200710,W0340,Morning,2025-03-21 15:15:00,2025-03-21 23:15:00,8.0
LOG200711,W0435,Night,2025-03-25 03:26:00,2025-03-25 11:26:00,8.0
LOG200712,W0105,Night,2025-04-16 07:39:00,2025-04-16 16:39:00,9.0
LOG200714,W0011,Night,2025-02-14 00:45:00,2025-02-14 08:45:00,8.0
LOG200715,W0360,Night,2025-06-08 18:58:00,2025-06-09 00:58:00,6.0
LOG200716,W0149,Night,2025-03-10 01:40:00,2025-03-10 07:40:00,6.0
LOG200717,W0186,Night,2025-06-17 07:46:00,2025-06-17 17:46:00,10.0
LOG200718,W0207,Morning,2025-05-07 00:51:00,2025-05-07 09:51:00,9.0
LOG200719,W0038,Evening,2025-05-12 22:57:00,2025-05-13 08:57:00,10.0
LOG200720,W0099,Morning,2025-01-02 04:40:00,2025-01-02 12:40:00,8.0
LOG200722,W0115,Night,2025-01-07 02:31:00,2025-01-07 08:31:00,6.0
LOG200723,W0059,Night,2025-01-26 23:00:00,2025-01-27 09:00:00,10.0
LOG200724,W0064,Night,2025-02-11 04:50:00,2025-02-11 14:50:00,10.0
LOG200726,W0308,Night,2025-04-04 11:31:00,2025-04-04 17:31:00,6.0
LOG200727,W0116,Evening,2025-01-06 09:00:00,2025-01-06 19:00:00,10.0
LOG200728,W0322,Morning,2025-02-17 19:03:00,2025-02-18 03:03:00,8.0
LOG200729,W0315,Night,2025-04-15 04:06:00,2025-04-15 14:06:00,10.0
LOG200730,W0178,Night,2025-02-22 12:44:00,2025-02-22 18:44:00,6.0
LOG200731,W0007,Evening,2025-03-11 22:57:00,2025-03-12 08:57:00,10.0
LOG200732,W0410,Night,2025-04-11 15:05:00,2025-04-11 23:05:00,8.0
LOG200733,W0430,Night,2025-01-05 07:14:00,2025-01-05 16:14:00,9.0
LOG200735,W0078,Night,2025-01-07 18:16:00,2025-01-08 04:16:00,10.0
LOG200736,W0340,Morning,2025-03-06 17:27:00,2025-03-07 00:27:00,7.0
LOG200739,W0083,Morning,2025-04-13 04:25:00,2025-04-13 10:25:00,6.0
LOG200741,W0121,Morning,2025-05-22 23:16:00,2025-05-23 08:16:00,9.0
LOG200744,W0220,Morning,2025-05-16 22:54:00,2025-05-17 05:54:00,7.0
LOG200746,W0369,Evening,2025-06-29 02:47:00,2025-06-29 09:47:00,7.0
LOG200747,W0428,Morning,2025-01-23 15:48:00,2025-01-23 22:48:00,7.0
LOG200749,W0133,Night,2025-04-04 10:44:00,2025-04-04 16:44:00,6.0
LOG200750,W0145,Night,2025-02-23 09:35:00,2025-02-23 17:35:00,8.0
LOG200752,W0178,Morning,2025-01-14 05:43:00,2025-01-14 15:43:00,10.0
LOG200753,W0388,Night,2025-02-25 15:50:00,2025-02-26 00:50:00,9.0
LOG200755,W0355,Evening,2025-02-07 22:35:00,2025-02-08 06:35:00,8.0
LOG200756,W0001,Evening,2025-04-07 11:37:00,2025-04-07 18:37:00,7.0
LOG200757,W0386,Morning,2025-04-15 00:38:00,2025-04-15 07:38:00,7.0
LOG200760,W0387,Night,2025-01-05 04:34:00,2025-01-05 12:34:00,8.0
LOG200761,W0476,Night,2025-06-03 02:30:00,2025-06-03 12:30:00,10.0
LOG200762,W0065,Night,2025-02-02 20:19:00,2025-02-03 04:19:00,8.0
LOG200763,W0427,Night,2025-06-23 10:25:00,2025-06-23 20:25:00,10.0
LOG200764,W0151,Night,2025-06-26 00:25:00,2025-06-26 06:25:00,6.0
LOG200765,W0308,Morning,2025-02-26 17:47:00,2025-02-26 23:47:00,6.0
LOG200766,W0103,Night,2025-01-26 03:33:00,2025-01-26 11:33:00,8.0
LOG200767,W0204,Evening,2025-05-17 09:06:00,2025-05-17 17:06:00,8.0
LOG200769,W0393,Night,2025-06-23 01:15:00,2025-06-23 09:15:00,8.0
LOG200770,W0121,Morning,2025-05-06 06:15:00,2025-05-06 13:15:00,7.0
LOG200774,W0235,Morning,2025-03-09 05:07:00,2025-03-09 12:07:00,7.0
LOG200775,W0354,Evening,2025-02-07 10:01:00,2025-02-07 16:01:00,6.0
LOG200776,W0016,Morning,2025-04-24 18:31:00,2025-04-25 04:31:00,10.0
LOG200777,W0483,Night,2025-06-07 11:11:00,2025-06-07 20:11:00,9.0
LOG200778,W0144,Night,2025-02-12 11:39:00,2025-02-12 21:39:00,10.0
LOG200780,W0219,Night,2025-01-27 01:51:00,2025-01-27 08:51:00,7.0
LOG200781,W0332,Evening,2025-02-28 08:36:00,2025-02-28 18:36:00,10.0
LOG200782,W0060,Morning,2025-06-08 17:34:00,2025-06-09 03:34:00,10.0
LOG200784,W0402,Night,2025-03-03 11:43:00,2025-03-03 21:43:00,10.0
LOG200787,W0215,Evening,2025-01-06 04:53:00,2025-01-06 10:53:00,6.0
LOG200788,W0281,Night,2025-02-07 10:49:00,2025-02-07 16:49:00,6.0
LOG200789,W0438,Night,2025-04-27 16:33:00,2025-04-28 02:33:00,10.0
LOG200791,W0173,Night,2025-05-16 01:34:00,2025-05-16 08:34:00,7.0
LOG200792,W0293,Evening,2025-02-22 06:36:00,2025-02-22 15:36:00,9.0
LOG200793,W0332,Morning,2025-03-06 16:29:00,2025-03-07 01:29:00,9.0
LOG200794,W0038,Morning,2025-03-11 22:12:00,2025-03-12 05:12:00,7.0
LOG200796,W0270,Night,2025-01-04 05:16:00,2025-01-04 11:16:00,6.0
LOG200797,W0332,Evening,2025-01-12 15:31:00,2025-01-13 01:31:00,10.0
LOG200798,W0180,Night,2025-05-21 02:12:00,2025-05-21 08:12:00,6.0
LOG200799,W0228,Morning,2025-02-15 04:16:00,2025-02-15 12:16:00,8.0
LOG200801,W0080,Morning,2025-02-13 20:42:00,2025-02-14 02:42:00,6.0
LOG200802,W0152,Night,2025-01-23 22:21:00,2025-01-24 07:21:00,9.0
LOG200803,W0056,Night,2025-03-11 13:46:00,2025-03-11 22:46:00,9.0
LOG200804,W0107,Night,2025-04-23 12:20:00,2025-04-23 19:20:00,7.0
LOG200806,W0057,Evening,2025-01-24 12:02:00,2025-01-24 21:02:00,9.0
LOG200807,W0476,Night,2025-04-19 22:57:00,2025-04-20 05:57:00,7.0
LOG200808,W0015,Night,2025-04-13 10:10:00,2025-04-13 20:10:00,10.0
LOG200809,W0127,Morning,2025-03-28 06:37:00,2025-03-28 12:37:00,6.0
LOG200811,W0248,Evening,2025-03-10 18:37:00,2025-03-11 00:37:00,6.0
LOG200812,W0475,Morning,2025-01-30 13:19:00,2025-01-30 23:19:00,10.0
LOG200813,W0198,Evening,2025-01-30 09:01:00,2025-01-30 18:01:00,9.0
LOG200814,W0116,Night,2025-01-27 21:30:00,2025-01-28 04:30:00,7.0
LOG200815,W0452,Evening,2025-06-22 01:36:00,2025-06-22 08:36:00,7.0
LOG200816,W0402,Night,2025-04-20 11:32:00,2025-04-20 20:32:00,9.0
LOG200817,W0130,Night,2025-02-22 20:04:00,2025-02-23 03:04:00,7.0
LOG200818,W0191,Morning,2025-04-28 12:36:00,2025-04-28 22:36:00,10.0
LOG200821,W0199,Morning,2025-04-07 00:42:00,2025-04-07 09:42:00,9.0
LOG200822,W0178,Evening,2025-03-03 22:01:00,2025-03-04 04:01:00,6.0
LOG200823,W0051,Night,2025-05-30 06:57:00,2025-05-30 15:57:00,9.0
LOG200825,W0019,Night,2025-04-23 06:22:00,2025-04-23 16:22:00,10.0
LOG200826,W0490,Evening,2025-01-01 01:16:00,2025-01-01 07:16:00,6.0
LOG200827,W0469,Night,2025-05-01 15:12:00,2025-05-01 21:12:00,6.0
LOG200828,W0388,Morning,2025-04-28 09:42:00,2025-04-28 15:42:00,6.0
LOG200830,W0383,Night,2025-01-12 13:27:00,2025-01-12 22:27:00,9.0
LOG200831,W0095,Evening,2025-02-25 13:04:00,2025-02-25 22:04:00,9.0
LOG200833,W0064,Morning,2025-01-24 07:38:00,2025-01-24 17:38:00,10.0
LOG200834,W0297,Night,2025-03-02 12:02:00,2025-03-02 20:02:00,8.0
LOG200835,W0157,Evening,2025-01-12 16:42:00,2025-01-12 23:42:00,7.0
LOG200836,W0038,Morning,2025-03-22 23:15:00,2025-03-23 09:15:00,10.0
LOG200837,W0086,Morning,2025-06-28 20:03:00,2025-06-29 06:03:00,10.0
LOG200838,W0021,Evening,2025-02-21 10:28:00,2025-02-21 19:28:00,9.0
LOG200840,W0421,Evening,2025-06-13 23:01:00,2025-06-14 08:01:00,9.0
LOG200841,W0143,Evening,2025-03-27 07:45:00,2025-03-27 15:45:00,8.0
LOG200842,W0367,Evening,2025-06-26 07:24:00,2025-06-26 14:24:00,7.0
LOG200843,W0075,Night,2025-05-28 04:37:00,2025-05-28 14:37:00,10.0
LOG200844,W0235,Evening,2025-05-07 10:41:00,2025-05-07 16:41:00,6.0
LOG200845,W0432,Night,2025-02-06 15:40:00,2025-02-06 23:40:00,8.0
LOG200847,W0308,Night,2025-04-14 01:05:00,2025-04-14 08:05:00,7.0
LOG200848,W0074,Evening,2025-01-01 13:26:00,2025-01-01 22:26:00,9.0
LOG200849,W0009,Night,2025-01-08 13:30:00,2025-01-08 23:30:00,10.0
LOG200850,W0032,Night,2025-04-30 05:41:00,2025-04-30 14:41:00,9.0
LOG200851,W0492,Night,2025-05-21 01:45:00,2025-05-21 09:45:00,8.0
LOG200852,W0326,Night,2025-04-09 17:38:00,2025-04-09 23:38:00,6.0
LOG200854,W0238,Morning,2025-03-30 13:53:00,2025-03-30 21:53:00,8.0
