operation_id,date,worker_id,shift_id,zone,items_picked,error_count
OP101202,2025-03-11,W0135,S2,A,29.0,0
OP101206,2025-05-07,W0428,S3,E,18.0,0
OP101207,2025-06-02,W0495,S1,D,11.0,0
OP101210,2025-02-25,W0286,S2,D,4.0,0
OP101211,2025-05-02,W0376,S1,C,36.0,0
OP101212,2025-05-06,W0237,S1,E,8.0,0
OP101213,2025-02-10,W0277,S1,E,29.0,1
OP101214,2025-01-19,W0263,S2,E,22.0,0
OP101215,2025-02-18,W0273,S1,C,24.0,0
OP101217,2025-02-28,W0171,S2,B,1.0,1
OP101218,2025-01-26,W0211,S2,E,35.0,1
OP101222,2025-05-14,W0303,S1,E,44.0,0
OP101227,2025-06-25,W0202,S2,A,48.0,0
OP101228,2025-01-25,W0208,S3,C,37.0,1
OP101229,2025-03-25,W0306,S1,D,5.0,0
OP101233,2025-05-21,W0272,S2,D,34.0,0
OP101241,2025-02-09,W0449,S2,B,23.0,0
OP101242,2025-06-19,W0225,S2,E,12.0,0
OP101245,2025-04-30,W0305,S2,C,43.0,1
OP101246,2025-05-07,W0283,S1,B,34.0,1
OP101250,2025-05-06,W0407,S3,C,30.0,0
OP101251,2025-06-24,W0217,S2,C,22.0,0
OP101254,2025-06-29,W0052,S2,B,13.0,0
OP101255,2025-05-02,W0296,S2,D,1.0,0
OP101261,2025-02-02,W0181,S2,C,10.0,0
OP101263,2025-03-25,W0185,S2,E,32.0,1
OP101265,2025-03-21,W0046,S3,A,29.0,0
OP101268,2025-06-27,W0112,S1,C,1.0,1
OP101269,2025-05-23,W0216,S2,A,49.0,0
OP101276,2025-01-16,W0341,S3,D,49.0,0
OP101279,2025-01-13,W0352,S2,C,20.0,0
OP101280,2025-04-20,W0253,S3,D,21.0,0
OP101283,2025-04-28,W0090,S1,A,7.0,1
OP101284,2025-01-04,W0385,S1,D,5.0,0
OP101285,2025-01-02,W0423,S2,C,18.0,0
OP101287,2025-05-22,W0243,S2,E,41.0,0
OP101288,2025-02-02,W0405,S1,A,8.0,0
OP101290,2025-06-06,W0300,S1,C,33.0,0
OP101292,2025-06-20,W0216,S2,C,30.0,0
OP101293,2025-01-27,W0012,S3,E,14.0,0
OP101294,2025-04-28,W0465,S2,A,2.0,0
OP101295,2025-04-08,W0197,S3,C,7.0,1
OP101298,2025-06-05,W0449,S2,A,14.0,0
OP101299,2025-04-04,W0166,S2,E,26.0,0
OP101303,2025-05-03,W0171,S3,A,32.0,0
OP101306,2025-01-05,W0035,S1,B,15.0,0
OP101307,2025-02-15,W0061,S2,E,19.0,0
OP101309,2025-05-13,W0235,S3,C,9.0,0
OP101312,2025-04-10,W0490,S2,D,42.0,1
OP101316,2025-04-15,W0286,S2,A,26.0,0
OP101317,2025-06-02,W0079,S3,B,25.0,0
OP101319,2025-02-22,W0455,S3,B,16.0,1
OP101321,2025-03-06,W0243,S3,C,19.0,1
OP101323,2025-03-05,W0421,S1,A,10.0,0
OP101324,2025-05-10,W0249,S1,D,37.0,0
OP101325,2025-06-14,W0318,S3,C,23.0,0
OP101328,2025-01-31,W0086,S3,D,12.0,1
OP101329,2025-06-15,W0008,S1,C,46.0,1
OP101333,2025-03-09,W0409,S3,C,1.0,0
OP101334,2025-04-20,W0198,S2,D,29.0,1
OP101335,2025-04-05,W0246,S2,C,7.0,0
OP101337,2025-02-04,W0495,S2,D,37.0,0
OP101342,2025-03-27,W0193,S1,E,2.0,0
OP101343,2025-01-12,W0256,S1,A,33.0,1
OP101347,2025-03-29,W0245,S2,A,3.0,0
OP101348,2025-02-20,W0133,S2,D,11.0,1
OP101349,2025-01-25,W0315,S1,D,11.0,1
OP101350,2025-02-27,W0301,S3,A,5.0,0
OP101351,2025-03-06,W0013,S1,A,30.0,0
OP101353,2025-05-24,W0107,S2,C,42.0,0
OP101354,2025-06-17,W0320,S1,C,49.0,0
OP101356,2025-06-21,W0410,S1,D,39.0,0
OP101361,2025-04-26,W0244,S3,C,39.0,1
OP101364,2025-03-17,W0105,S1,C,37.0,1
OP101366,2025-01-10,W0211,S2,D,46.0,1
OP101367,2025-06-12,W0055,S1,E,14.0,1
OP101370,2025-05-12,W0262,S2,E,4.0,0
OP101371,2025-04-09,W0362,S1,B,29.0,0
OP101372,2025-03-11,W0107,S2,B,1.0,1
OP101373,2025-06-23,W0225,S3,E,22.0,1
OP101374,2025-02-04,W0248,S1,D,23.0,1
OP101376,2025-06-16,W0324,S3,C,29.0,0
OP101378,2025-04-14,W0108,S2,D,9.0,0
OP101380,2025-03-29,W0386,S2,E,4.0,0
OP101381,2025-02-22,W0098,S3,B,37.0,0
OP101382,2025-03-26,W0067,S2,D,34.0,0
OP101383,2025-05-22,W0472,S2,E,6.0,0
OP101384,2025-05-26,W0329,S2,D,8.0,0
OP101387,2025-02-03,W0009,S3,B,1.0,1
OP101388,2025-03-03,W0452,S3,A,33.0,1
OP101396,2025-01-12,W0433,S2,C,29.0,0
OP101397,2025-02-14,W0104,S1,D,24.0,0
OP101399,2025-01-25,W0041,S1,E,35.0,0
OP101401,2025-05-14,W0138,S2,D,32.0,0
OP101402,2025-05-12,W0223,S3,A,33.0,1
OP101403,2025-05-20,W0473,S2,E,42.0,0
OP101404,2025-01-30,W0091,S2,C,27.0,1
OP101405,2025-01-27,W0304,S3,B,15.0,1
OP101407,2025-02-14,W0393,S2,B,36.0,1
OP101410,2025-01-29,W0421,S3,A,21.0,0
OP101415,2025-06-03,W0053,S1,D,48.0,0
OP101416,2025-03-18,W0112,S3,C,16.0,0
OP101417,2025-04-29,W0058,S2,D,2.0,0
OP101420,2025-05-12,W0279,S2,B,15.0,1
OP101426,2025-05-31,W0066,S2,A,11.0,0
OP101427,2025-06-05,W0125,S2,C,15.0,1
OP101432,2025-05-24,W0032,S1,D,9.0,1
OP101435,2025-02-23,W0498,S3,D,1.0,0
OP101439,2025-06-07,W0352,S2,B,5.0,0
OP101440,2025-01-17,W0470,S1,D,4.0,1
OP101444,2025-03-22,W0324,S2,C,47.0,0
OP101447,2025-04-13,W0128,S2,A,24.0,0
OP101448,2025-06-22,W0368,S2,B,37.0,0
OP101449,2025-04-18,W0075,S1,B,14.0,0
OP101451,2025-03-06,W0027,S2,C,49.0,0
OP101452,2025-06-24,W0318,S1,E,33.0,0
OP101453,2025-01-04,W0139,S2,B,48.0,0
OP101455,2025-04-15,W0323,S1,D,8.0,1
OP101459,2025-06-06,W0451,S1,D,32.0,0
OP101460,2025-03-20,W0336,S1,B,24.0,0
OP101462,2025-01-23,W0107,S1,B,24.0,0
OP101463,2025-05-14,W0311,S2,D,2.0,0
OP101466,2025-02-03,W0300,S2,C,25.0,1
OP101470,2025-06-02,W0204,S1,A,31.0,0
OP101472,2025-04-08,W0194,S2,C,14.0,1
OP101473,2025-01-06,W0467,S2,E,9.0,0
OP101475,2025-05-01,W0243,S3,C,47.0,1
OP101477,2025-05-07,W0144,S2,C,9.0,0
OP101479,2025-03-27,W0107,S1,E,37.0,0
OP101481,2025-03-29,W0057,S2,A,21.0,0
OP101483,2025-04-23,W0429,S2,C,41.0,0
OP101484,2025-02-10,W0216,S3,B,19.0,1
OP101488,2025-05-16,W0346,S2,A,38.0,0
OP101489,2025-02-21,W0002,S2,E,32.0,0
OP101490,2025-01-25,W0165,S2,B,48.0,0
OP101494,2025-06-05,W0424,S2,D,10.0,1
OP101497,2025-03-30,W0100,S2,D,4.0,1
OP101498,2025-05-26,W0142,S2,E,48.0,0
OP101499,2025-06-24,W0121,S3,E,29.0,0
OP101502,2025-05-19,W0264,S2,C,34.0,0
OP101503,2025-04-05,W0128,S1,D,11.0,0
OP101504,2025-04-28,W0430,S3,E,38.0,0
OP101506,2025-03-08,W0026,S2,A,31.0,0
OP101507,2025-01-03,W0320,S2,A,10.0,1
OP101513,2025-04-04,W0115,S3,A,45.0,1
OP101516,2025-05-18,W0471,S2,E,35.0,1
OP101517,2025-06-03,W0328,S1,E,4.0,0
OP101521,2025-06-13,W0161,S2,C,45.0,0
OP101523,2025-03-03,W0209,S3,B,11.0,0
OP101527,2025-05-04,W0465,S1,B,15.0,0
OP101528,2025-03-24,W0166,S2,A,43.0,1
OP101529,2025-04-21,W0025,S1,A,37.0,1
OP101531,2025-02-21,W0290,S2,E,21.0,1
OP101534,2025-06-11,W0294,S3,E,17.0,0
OP101535,2025-05-16,W0137,S2,E,20.0,0
OP101536,2025-02-15,W0414,S1,B,25.0,0
OP101537,2025-04-26,W0021,S2,A,44.0,0
OP101538,2025-05-28,W0303,S2,A,36.0,0
OP101542,2025-04-16,W0097,S2,A,40.0,0
OP101543,2025-04-29,W0259,S3,D,24.0,0
OP101544,2025-03-20,W0494,S2,B,18.0,0
OP101545,2025-05-12,W0450,S2,C,47.0,0
OP101547,2025-03-03,W0356,S2,D,17.0,1
OP101548,2025-01-23,W0005,S3,C,38.0,1
OP101549,2025-03-12,W0155,S3,B,49.0,1
OP101550,2025-04-29,W0337,S2,B,36.0,0
OP101554,2025-04-14,W0312,S3,E,36.0,1
OP101555,2025-01-07,W0119,S2,B,26.0,0
OP101559,2025-02-19,W0078,S2,D,5.0,0
OP101560,2025-02-02,W0314,S2,C,49.0,0
OP101564,2025-05-04,W0205,S1,A,37.0,1
OP101566,2025-03-29,W0247,S1,D,21.0,0
OP101567,2025-06-13,W0314,S2,C,3.0,1
OP101569,2025-04-22,W0304,S3,B,5.0,0
OP101570,2025-06-11,W0449,S3,C,26.0,0
OP101571,2025-03-10,W0403,S2,E,36.0,0
OP101576,2025-02-05,W0205,S3,D,28.0,0
OP101579,2025-01-13,W0215,S1,B,6.0,0
OP101580,2025-04-19,W0383,S1,D,18.0,0
OP101584,2025-01-22,W0139,S2,D,7.0,1
OP101585,2025-01-23,W0098,S3,B,44.0,0
OP101587,2025-05-05,W0007,S2,A,40.0,1
OP101590,2025-05-11,W0317,S3,D,39.0,0
OP101592,2025-02-13,W0171,S2,C,26.0,0
OP101594,2025-06-23,W0196,S1,D,25.0,0
OP101599,2025-03-10,W0162,S2,D,27.0,0
OP101601,2025-02-20,W0044,S3,E,22.0,0
OP101602,2025-06-07,W0163,S1,C,5.0,0
OP101607,2025-05-03,W0471,S2,E,13.0,0
OP101608,2025-01-04,W0099,S2,B,18.0,0
OP101609,2025-02-26,W0380,S3,C,4.0,1
OP101612,2025-02-24,W0487,S3,C,36.0,0
OP101613,2025-06-01,W0335,S2,D,40.0,0
OP101618,2025-01-22,W0123,S2,D,47.0,0
OP101620,2025-06-05,W0142,S2,C,28.0,1
OP101621,2025-04-26,W0006,S2,B,21.0,1
OP101625,2025-02-12,W0160,S2,D,47.0,0
OP101629,2025-03-01,W0259,S2,A,34.0,0
OP101630,2025-02-01,W0199,S3,D,5.0,0
OP101635,2025-04-24,W0074,S2,A,1.0,0
OP101636,2025-04-19,W0490,S2,B,30.0,1
OP101638,2025-06-22,W0397,S2,D,40.0,0
OP101640,2025-02-04,W0343,S3,B,48.0,0
OP101642,2025-05-07,W0257,S3,A,41.0,0
OP101644,2025-05-17,W0267,S1,E,45.0,0
OP101652,2025-02-07,W0125,S3,D,9.0,0
OP101656,2025-02-13,W0187,S3,B,20.0,1
OP101657,2025-06-20,W0193,S1,A,7.0,0
OP101660,2025-06-12,W0459,S3,B,34.0,0
OP101662,2025-06-09,W0206,S2,E,14.0,0
OP101663,2025-01-04,W0361,S2,A,8.0,0
OP101664,2025-01-25,W0057,S2,B,34.0,0
OP101665,2025-06-26,W0283,S2,E,26.0,0
OP101666,2025-04-25,W0174,S3,A,26.0,0
OP101667,2025-05-07,W0448,S2,C,4.0,1
OP101668,2025-06-29,W0497,S1,C,27.0,0
OP101669,2025-06-16,W0162,S3,D,37.0,0
OP101670,2025-04-26,W0209,S1,C,18.0,0
OP101672,2025-03-27,W0394,S1,D,36.0,1
OP101673,2025-04-21,W0115,S2,E,48.0,0
OP101675,2025-05-29,W0455,S2,A,29.0,0
OP101677,2025-03-29,W0262,S2,B,42.0,0
OP101678,2025-03-08,W0138,S1,A,46.0,0
OP101679,2025-05-05,W0128,S2,A,44.0,0
OP101683,2025-03-21,W0015,S2,A,18.0,1
OP101687,2025-06-05,W0037,S1,A,1.0,1
OP101694,2025-02-15,W0231,S1,A,12.0,0
OP101698,2025-05-25,W0414,S1,B,40.0,1
OP101703,2025-01-30,W0326,S1,C,9.0,1
OP101705,2025-02-10,W0488,S2,E,46.0,0
OP101706,2025-05-11,W0213,S1,A,11.0,0
OP101707,2025-02-22,W0385,S1,C,43.0,0
OP101709,2025-01-25,W0234,S2,E,5.0,0
OP101710,2025-06-25,W0360,S2,A,16.0,0
OP101714,2025-04-23,W0343,S2,C,10.0,1
OP101717,2025-01-18,W0138,S1,C,10.0,1
OP101718,2025-03-21,W0025,S3,A,13.0,0
OP101720,2025-06-07,W0220,S2,C,38.0,0
OP101723,2025-05-17,W0223,S2,E,38.0,0
OP101725,2025-06-02,W0371,S2,B,35.0,1
OP101726,2025-06-02,W0315,S2,D,10.0,0
OP101727,2025-04-20,W0431,S2,D,33.0,0
OP101733,2025-06-18,W0109,S2,E,45.0,1
OP101734,2025-06-20,W0221,S2,D,47.0,1
OP101735,2025-05-04,W0023,S2,A,37.0,1
OP101736,2025-04-12,W0091,S3,E,39.0,0
OP101737,2025-06-29,W0400,S1,B,7.0,0
OP101738,2025-02-03,W0112,S2,B,48.0,0
OP101742,2025-01-10,W0343,S2,B,24.0,0
OP101746,2025-01-08,W0400,S1,D,22.0,0
OP101749,2025-05-04,W0326,S2,C,36.0,0
OP101751,2025-01-12,W0124,S3,A,10.0,0
OP101753,2025-03-11,W0118,S2,D,16.0,1
OP101755,2025-02-13,W0297,S2,D,32.0,0
OP101756,2025-04-22,W0012,S2,D,21.0,1
OP101757,2025-01-01,W0113,S2,A,32.0,0
OP101760,2025-01-22,W0449,S1,A,26.0,0
OP101761,2025-03-25,W0355,S3,C,6.0,1
OP101764,2025-05-08,W0083,S1,B,29.0,0
OP101768,2025-03-31,W0220,S2,A,45.0,0
OP101769,2025-01-07,W0049,S2,B,19.0,0
OP101774,2025-01-04,W0204,S2,A,38.0,0
OP101776,2025-03-25,W0319,S2,D,47.0,0
OP101778,2025-06-11,W0392,S2,E,45.0,0
OP101780,2025-04-30,W0125,S2,A,1.0,0
OP101781,2025-05-08,W0060,S2,E,2.0,0
OP101783,2025-06-18,W0117,S2,A,31.0,0
OP101785,2025-04-05,W0204,S1,E,41.0,1
OP101787,2025-03-29,W0199,S3,B,37.0,0
OP101788,2025-02-16,W0385,S2,D,43.0,0
OP101791,2025-02-04,W0290,S1,C,8.0,0
OP101793,2025-06-08,W0253,S2,D,28.0,1
OP101795,2025-01-27,W0250,S2,A,37.0,1
OP101796,2025-06-14,W0226,S2,B,14.0,0
OP101798,2025-05-30,W0354,S3,E,27.0,0
OP101799,2025-01-18,W0173,S1,A,22.0,0
OP101801,2025-03-12,W0467,S3,B,34.0,0
OP101802,2025-04-20,W0020,S2,D,27.0,0
OP101803,2025-03-10,W0015,S2,A,9.0,0
OP101804,2025-05-05,W0479,S2,D,14.0,0
OP101806,2025-06-13,W0044,S2,A,17.0,0
OP101809,2025-06-15,W0258,S1,A,36.0,1
OP101810,2025-02-11,W0149,S2,E,8.0,0
OP101812,2025-05-31,W0433,S2,C,13.0,1
OP101814,2025-06-26,W0110,S1,A,4.0,0
OP101817,2025-06-12,W0075,S3,D,8.0,0
OP101820,2025-06-21,W0244,S2,A,46.0,0
OP101821,2025-04-26,W0222,S2,E,40.0,0
OP101825,2025-01-29,W0257,S2,A,1.0,1
OP101826,2025-05-24,W0218,S1,C,42.0,0
OP101828,2025-06-08,W0032,S1,D,23.0,0
OP101830,2025-05-05,W0444,S3,C,38.0,0
OP101831,2025-05-07,W0324,S2,E,11.0,0
OP101832,2025-01-14,W0482,S2,A,33.0,0
OP101839,2025-03-30,W0433,S3,E,33.0,0
OP101842,2025-02-14,W0373,S3,D,14.0,0
OP101843,2025-05-18,W0142,S3,B,47.0,0
OP101845,2025-04-27,W0327,S2,E,25.0,0
OP101848,2025-05-21,W0387,S3,A,12.0,0
OP101849,2025-03-11,W0371,S2,C,13.0,0
OP101850,2025-01-18,W0393,S2,A,24.0,1
OP101855,2025-03-27,W0481,S3,D,10.0,0
OP101857,2025-03-27,W0232,S3,E,23.0,1
OP101858,2025-02-06,W0384,S2,C,32.0,0
OP101861,2025-04-02,W0246,S2,A,47.0,0
OP101862,2025-02-28,W0341,S1,A,9.0,1
OP101866,2025-05-02,W0238,S3,D,37.0,0
OP101867,2025-02-18,W0176,S3,D,42.0,0
OP101869,2025-04-23,W0460,S2,D,12.0,0
OP101870,2025-06-05,W0397,S3,E,24.0,0
OP101873,2025-01-11,W0287,S2,D,49.0,0
OP101874,2025-05-16,W0230,S3,E,16.0,0
OP101875,2025-03-08,W0307,S3,C,40.0,0
OP101876,2025-06-25,W0359,S1,D,19.0,1
OP101879,2025-05-23,W0005,S2,E,30.0,0
OP101880,2025-04-08,W0446,S3,E,6.0,1
OP101881,2025-05-04,W0423,S2,D,16.0,0
OP101883,2025-03-23,W0035,S1,D,27.0,0
OP101885,2025-06-08,W0439,S1,A,39.0,0
OP101887,2025-03-15,W0468,S3,C,23.0,1
OP101890,2025-03-29,W0337,S2,D,45.0,0
OP101896,2025-04-24,W0297,S1,E,30.0,1
OP101897,2025-04-20,W0403,S1,C,39.0,0
OP101899,2025-05-20,W0479,S1,B,3.0,0
OP101904,2025-04-12,W0161,S1,B,24.0,1
OP101912,2025-02-10,W0262,S2,C,7.0,1
OP101915,2025-06-24,W0113,S1,B,33.0,0
OP101916,2025-06-09,W0348,S3,A,37.0,0
OP101920,2025-03-20,W0235,S3,C,20.0,1
OP101921,2025-03-07,W0387,S2,E,5.0,1
OP101922,2025-06-28,W0407,S3,D,38.0,0
OP101923,2025-06-07,W0257,S2,A,48.0,0
OP101924,2025-06-27,W0185,S2,A,22.0,1
OP101926,2025-02-19,W0195,S2,B,1.0,0
OP101927,2025-03-22,W0312,S2,C,37.0,0
OP101928,2025-04-19,W0429,S2,B,38.0,0
OP101930,2025-06-09,W0499,S2,E,35.0,0
OP101934,2025-05-24,W0341,S3,E,7.0,0
OP101937,2025-04-06,W0451,S2,D,30.0,1
OP101938,2025-03-19,W0234,S1,E,4.0,0
OP101939,2025-01-07,W0379,S3,C,34.0,1
OP101940,2025-05-03,W0018,S2,E,11.0,0
OP101943,2025-05-29,W0341,S3,E,23.0,0
OP101944,2025-04-19,W0130,S2,C,44.0,0
OP101948,2025-03-18,W0149,S1,B,9.0,1
OP101951,2025-01-14,W0446,S2,D,3.0,0
OP101957,2025-03-23,W0370,S1,D,15.0,1
OP101960,2025-02-14,W0447,S3,C,10.0,0
OP101966,2025-06-14,W0028,S3,B,20.0,1
OP101967,2025-05-05,W0416,S2,C,34.0,0
OP101968,2025-06-19,W0370,S3,B,33.0,0
OP101969,2025-06-10,W0454,S2,B,17.0,0
OP101971,2025-02-21,W0445,S2,E,17.0,0
OP101973,2025-04-29,W0137,S2,D,1.0,0
OP101975,2025-01-05,W0092,S2,A,10.0,0
OP101976,2025-01-13,W0123,S1,C,3.0,0
OP101977,2025-03-27,W0247,S2,E,9.0,1
OP101982,2025-01-27,W0050,S3,A,39.0,0
OP101983,2025-02-09,W0280,S3,C,20.0,0
OP101984,2025-02-04,W0120,S2,B,47.0,0
OP101986,2025-01-03,W0016,S3,D,37.0,0
OP101989,2025-05-27,W0211,S1,E,26.0,0
OP101991,2025-06-17,W0302,S2,E,21.0,0
OP101992,2025-03-18,W0495,S2,C,37.0,0
OP101993,2025-03-15,W0303,S3,D,45.0,0
OP101996,2025-02-04,W0048,S2,D,17.0,1
OP102003,2025-06-25,W0400,S2,A,36.0,0
OP102005,2025-04-29,W0185,S1,A,30.0,1
OP102006,2025-03-12,W0142,S1,E,10.0,0
OP102009,2025-05-05,W0289,S3,E,37.0,1
OP102010,2025-01-13,W0328,S3,E,32.0,0
OP102011,2025-02-02,W0418,S2,D,31.0,0
OP102015,2025-06-19,W0196,S2,D,4.0,1
OP102019,2025-04-20,W0206,S1,D,42.0,0
OP102024,2025-04-24,W0419,S2,E,37.0,0
OP102026,2025-01-03,W0494,S2,D,14.0,0
OP102030,2025-01-31,W0253,S1,A,19.0,0
OP102033,2025-02-14,W0372,S3,E,31.0,0
OP102034,2025-04-13,W0019,S1,A,10.0,0
OP102038,2025-04-28,W0485,S1,E,23.0,0
OP102039,2025-06-20,W0084,S2,C,28.0,0
OP102041,2025-02-06,W0080,S2,A,22.0,0
OP102043,2025-01-28,W0360,S2,D,2.0,0
OP102047,2025-06-26,W0118,S2,A,31.0,1
OP102048,2025-03-22,W0118,S2,A,19.0,0
OP102055,2025-06-11,W0444,S1,A,11.0,0
OP102061,2025-03-14,W0357,S1,C,13.0,0
OP102066,2025-01-29,W0494,S2,A,29.0,0
OP102067,2025-05-26,W0096,S2,A,19.0,0
OP102071,2025-03-25,W0241,S2,B,19.0,0
OP102074,2025-06-02,W0087,S2,E,5.0,1
OP102079,2025-06-01,W0032,S2,E,47.0,0
OP102082,2025-01-30,W0151,S2,C,42.0,0
OP102086,2025-01-21,W0226,S2,D,7.0,0
OP102087,2025-06-20,W0221,S3,C,28.0,1
OP102089,2025-02-17,W0033,S2,E,27.0,0
OP102091,2025-06-10,W0310,S2,B,21.0,0
OP102092,2025-05-05,W0042,S2,E,6.0,0
OP102094,2025-05-28,W0304,S3,D,45.0,1
OP102097,2025-03-05,W0296,S2,E,46.0,0
OP102100,2025-01-08,W0128,S2,C,12.0,0
OP102101,2025-04-16,W0489,S3,D,49.0,0
OP102105,2025-02-11,W0350,S1,D,49.0,0
OP102106,2025-02-13,W0122,S1,A,19.0,1
OP102107,2025-04-11,W0375,S2,A,11.0,0
OP102108,2025-03-18,W0230,S2,E,44.0,0
OP102109,2025-06-29,W0149,S2,B,35.0,0
OP102110,2025-05-16,W0493,S1,A,42.0,1
OP102112,2025-02-02,W0480,S2,E,8.0,0
OP102113,2025-01-21,W0209,S3,E,34.0,1
OP102115,2025-05-08,W0086,S3,E,3.0,1
OP102116,2025-06-05,W0385,S2,D,31.0,1
OP102119,2025-03-03,W0296,S1,E,37.0,0
OP102121,2025-06-15,W0278,S1,A,30.0,0
OP102122,2025-02-01,W0276,S3,A,21.0,0
OP102123,2025-02-03,W0424,S3,E,24.0,1
OP102125,2025-06-22,W0341,S1,C,36.0,0
OP102129,2025-03-26,W0258,S1,B,20.0,0
OP102135,2025-03-26,W0434,S2,E,25.0,0
OP102139,2025-06-16,W0191,S3,A,38.0,0
OP102142,2025-03-29,W0217,S3,D,25.0,0
OP102143,2025-05-30,W0435,S3,D,34.0,0
OP102147,2025-05-01,W0121,S3,C,34.0,0
OP102148,2025-05-18,W0297,S1,B,36.0,1
OP102150,2025-05-15,W0404,S2,A,14.0,0
OP102152,2025-02-11,W0316,S2,D,15.0,0
OP102154,2025-05-16,W0126,S2,B,7.0,0
OP102162,2025-04-24,W0293,S2,D,6.0,0
OP102165,2025-02-27,W0495,S1,E,39.0,0
OP102167,2025-02-02,W0097,S2,A,43.0,0
OP102169,2025-03-10,W0414,S3,E,27.0,0
OP102173,2025-02-27,W0045,S3,E,6.0,1
OP102176,2025-03-10,W0137,S2,C,42.0,0
OP102177,2025-05-04,W0339,S3,A,9.0,0
OP102178,2025-03-29,W0128,S1,E,21.0,0
OP102179,2025-03-14,W0426,S2,E,24.0,0
OP102182,2025-05-23,W0316,S3,D,34.0,1
OP102184,2025-06-02,W0001,S1,A,38.0,0
OP102185,2025-01-05,W0200,S3,C,45.0,0
OP102187,2025-03-26,W0014,S2,B,48.0,0
OP102188,2025-01-14,W0132,S2,C,33.0,1
OP102189,2025-05-12,W0258,S2,C,35.0,0
OP102191,2025-06-18,W0218,S2,D,42.0,1
OP102194,2025-01-13,W0109,S2,A,45.0,0
OP102195,2025-06-22,W0109,S2,A,38.0,0
OP102196,2025-05-05,W0283,S2,A,13.0,0
OP102197,2025-05-05,W0105,S3,B,4.0,1
OP102199,2025-04-05,W0261,S3,D,21.0,1
OP102200,2025-04-04,W0153,S1,C,6.0,0
OP102202,2025-05-12,W0423,S1,D,37.0,0
OP102205,2025-06-17,W0346,S2,B,6.0,0
OP102207,2025-04-30,W0117,S2,C,14.0,0
OP102208,2025-04-14,W0036,S3,B,10.0,0
OP102210,2025-06-13,W0261,S3,E,42.0,0
OP102216,2025-03-25,W0323,S1,B,4.0,0
OP102218,2025-05-14,W0312,S2,D,32.0,0
OP102220,2025-02-17,W0232,S2,C,7.0,0
OP102222,2025-02-20,W0347,S3,E,49.0,0
OP102223,2025-05-02,W0234,S2,D,38.0,1
OP102226,2025-06-19,W0476,S2,D,15.0,0
OP102227,2025-05-08,W0497,S3,C,13.0,1
OP102230,2025-05-26,W0391,S3,D,49.0,0
OP102232,2025-04-29,W0041,S2,E,40.0,0
OP102233,2025-02-20,W0331,S2,B,4.0,0
OP102235,2025-06-21,W0065,S1,D,4.0,1
OP102240,2025-03-30,W0319,S2,B,10.0,1
OP102241,2025-03-26,W0402,S2,E,9.0,0
OP102242,2025-02-27,W0248,S2,E,7.0,0
OP102245,2025-02-08,W0497,S2,B,49.0,0
OP102247,2025-03-06,W0361,S2,E,15.0,0
OP102248,2025-03-07,W0334,S1,C,27.0,0
OP102251,2025-06-07,W0398,S2,C,5.0,0
OP102252,2025-01-26,W0493,S3,C,22.0,0
OP102253,2025-01-01,W0174,S3,B,3.0,0
OP102255,2025-05-01,W0375,S1,B,48.0,0
OP102257,2025-02-04,W0122,S2,C,7.0,1
OP102258,2025-02-26,W0211,S2,C,28.0,1
OP102260,2025-06-24,W0421,S2,B,37.0,0
OP102261,2025-04-17,W0216,S1,B,27.0,0
OP102262,2025-05-08,W0400,S1,A,45.0,0
OP102263,2025-02-06,W0311,S3,E,2.0,0
OP102264,2025-04-09,W0249,S2,D,18.0,0
OP102266,2025-06-06,W0421,S1,E,30.0,0
OP102267,2025-06-07,W0427,S3,C,23.0,0
OP102269,2025-03-19,W0368,S1,E,40.0,1
OP102271,2025-03-14,W0215,S2,B,19.0,0
OP102272,2025-05-05,W0427,S3,C,35.0,0
OP102273,2025-02-24,W0380,S1,A,25.0,0
OP102276,2025-02-25,W0306,S3,C,48.0,0
OP102280,2025-04-15,W0098,S3,A,42.0,1
OP102281,2025-04-09,W0144,S2,A,34.0,1
OP102285,2025-06-06,W0361,S3,E,14.0,0
OP102287,2025-03-03,W0295,S1,D,33.0,0
OP102291,2025-01-25,W0299,S2,E,6.0,0
OP102293,2025-01-08,W0164,S2,A,25.0,0
OP102299,2025-05-01,W0132,S1,D,17.0,1
OP102301,2025-01-27,W0099,S2,B,20.0,1
OP102302,2025-01-28,W0008,S1,D,16.0,0
OP102304,2025-05-05,W0053,S1,B,36.0,0
OP102307,2025-01-23,W0394,S1,A,48.0,1
OP102316,2025-03-21,W0271,S3,B,19.0,0
OP102317,2025-05-06,W0383,S2,C,48.0,1
OP102319,2025-02-24,W0452,S2,A,18.0,0
OP102321,2025-01-29,W0076,S2,D,9.0,0
OP102322,2025-05-15,W0356,S2,A,47.0,0
OP102324,2025-02-16,W0017,S1,C,14.0,1
OP102326,2025-04-06,W0031,S2,B,38.0,0
OP102328,2025-02-15,W0253,S2,D,13.0,0
OP102329,2025-03-17,W0290,S1,B,25.0,0
OP102330,2025-03-21,W0430,S2,B,35.0,0
OP102331,2025-06-07,W0290,S2,E,30.0,1
OP102332,2025-04-30,W0102,S2,C,28.0,1
OP102333,2025-03-01,W0240,S3,E,46.0,0
OP102334,2025-05-09,W0294,S3,A,17.0,0
OP102338,2025-04-23,W0457,S3,B,5.0,1
OP102339,2025-02-15,W0121,S3,C,23.0,0
OP102340,2025-03-04,W0287,S1,A,43.0,1
